ID;Monat_Jahr;Abfallfraktion;Unterkategorie;Entsorgungsart;Abfuhrgebiet;Annahmestelle;Deponie Anlieferung;Gewicht in kg;Gewicht in t
2732;2019-11;Dosen;;Annahmestelle;;Sammelstellen;;15120.0;15.12
2742;2020-09;Dosen;;Annahmestelle;;Sammelstellen;;18060.0;18.06
2745;2020-12;Dosen;;Annahmestelle;;Sammelstellen;;21280.0;21.28
2760;2015-03;Altmetall;;Annahmestelle;;Sammelstellen;;11920.0;11.92
2761;2015-04;Altmetall;;Annahmestelle;;Sammelstellen;;6180.0;6.18
2762;2015-04;Altmetall;;Strassensammlung;;;;47870.0;47.87
2767;2015-09;Altmetall;;Annahmestelle;;Sammelstellen;;6840.0;6.84
2768;2015-09;Altmetall;;Strassensammlung;;;;35840.0;35.84
2775;2016-04;Altmetall;;Annahmestelle;;Sammelstellen;;10830.0;10.83
2776;2016-04;Altmetall;;Strassensammlung;;;;52240.0;52.24
2778;2016-06;Altmetall;;Annahmestelle;;Sammelstellen;;6030.0;6.03
2781;2016-09;Altmetall;;Annahmestelle;;Sammelstellen;;10540.0;10.54
2790;2017-04;Altmetall;;Strassensammlung;;;;49840.0;49.84
2794;2017-08;Altmetall;;Annahmestelle;;Sammelstellen;;6420.0;6.42
2798;2017-11;Altmetall;;Annahmestelle;;Sammelstellen;;9900.0;9.9
2799;2017-12;Altmetall;;Annahmestelle;;Sammelstellen;;640.0;0.64
2800;2018-01;Altmetall;;Annahmestelle;;Sammelstellen;;14880.0;14.88
2801;2018-02;Altmetall;;Annahmestelle;;Sammelstellen;;6550.0;6.55
2807;2018-07;Altmetall;;Annahmestelle;;Sammelstellen;;6390.0;6.39
2816;2019-03;Altmetall;;Annahmestelle;;Sammelstellen;;12380.0;12.38
2818;2019-04;Altmetall;;Strassensammlung;;;;44820.0;44.82
2821;2019-07;Altmetall;;Annahmestelle;;Sammelstellen;;5470.0;5.47
2825;2019-10;Altmetall;;Annahmestelle;;Sammelstellen;;12070.0;12.07
2832;2020-04;Altmetall;;Strassensammlung;;;;59080.0;59.08
2834;2020-06;Altmetall;;Annahmestelle;;Sammelstellen;;11010.0;11.01
2836;2020-08;Altmetall;;Annahmestelle;;Sammelstellen;;5530.0;5.53
2837;2020-09;Altmetall;;Annahmestelle;;Sammelstellen;;12710.0;12.71
2839;2020-10;Altmetall;;Annahmestelle;;Sammelstellen;;1121.0;1.121
2848;2021-06;Altmetall;;Annahmestelle;;Sammelstellen;;9846.0;9.846
2852;2021-09;Altmetall;;Strassensammlung;;;;31080.0;31.08
2854;2021-11;Altmetall;;Annahmestelle;;Sammelstellen;;5241.0;5.241
2856;2015-01;Sonderabfall;Altmedikamente;Annahmestelle;;Apotheken / Drogerien;;361.0;0.361
2865;2015-10;Sonderabfall;Altmedikamente;Annahmestelle;;Apotheken / Drogerien;;341.0;0.341
2869;2016-02;Sonderabfall;Altmedikamente;Annahmestelle;;Apotheken / Drogerien;;402.0;0.402
2874;2016-07;Sonderabfall;Altmedikamente;Annahmestelle;;Apotheken / Drogerien;;467.0;0.467
2887;2017-08;Sonderabfall;Altmedikamente;Annahmestelle;;Apotheken / Drogerien;;436.0;0.436
2892;2018-01;Sonderabfall;Altmedikamente;Annahmestelle;;Apotheken / Drogerien;;456.0;0.456
2893;2018-02;Sonderabfall;Altmedikamente;Annahmestelle;;Apotheken / Drogerien;;367.0;0.367
2896;2018-05;Sonderabfall;Altmedikamente;Annahmestelle;;Apotheken / Drogerien;;488.0;0.488
2899;2018-08;Sonderabfall;Altmedikamente;Annahmestelle;;Apotheken / Drogerien;;537.0;0.537
2913;2019-10;Sonderabfall;Altmedikamente;Annahmestelle;;Apotheken / Drogerien;;514.0;0.514
2922;2020-07;Sonderabfall;Altmedikamente;Annahmestelle;;Apotheken / Drogerien;;344.0;0.344
2924;2020-09;Sonderabfall;Altmedikamente;Annahmestelle;;Apotheken / Drogerien;;344.0;0.344
2929;2021-02;Sonderabfall;Altmedikamente;Annahmestelle;;Apotheken / Drogerien;;394.0;0.394
2934;2021-07;Sonderabfall;Altmedikamente;Annahmestelle;;Apotheken / Drogerien;;421.0;0.421
2944;2015-05;Sonderabfall;Spraydosen;Annahmestelle;;Apotheken / Drogerien;;17.0;0.017
2955;2016-04;Sonderabfall;Spraydosen;Annahmestelle;;Apotheken / Drogerien;;14.0;0.014
2965;2017-02;Sonderabfall;Spraydosen;Annahmestelle;;Apotheken / Drogerien;;40.0;0.04
2966;2017-03;Sonderabfall;Spraydosen;Annahmestelle;;Apotheken / Drogerien;;3.0;0.003
2970;2017-07;Sonderabfall;Spraydosen;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
2973;2017-10;Sonderabfall;Spraydosen;Annahmestelle;;Apotheken / Drogerien;;37.0;0.037
2976;2018-01;Sonderabfall;Spraydosen;Annahmestelle;;Apotheken / Drogerien;;16.0;0.016
2979;2018-04;Sonderabfall;Spraydosen;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
2988;2019-01;Sonderabfall;Spraydosen;Annahmestelle;;Apotheken / Drogerien;;15.0;0.015
2989;2019-02;Sonderabfall;Spraydosen;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
2990;2019-03;Sonderabfall;Spraydosen;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3003;2020-04;Sonderabfall;Spraydosen;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3006;2020-07;Sonderabfall;Spraydosen;Annahmestelle;;Apotheken / Drogerien;;53.0;0.053
3008;2020-09;Sonderabfall;Spraydosen;Annahmestelle;;Apotheken / Drogerien;;32.0;0.032
3010;2020-11;Sonderabfall;Spraydosen;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3012;2021-01;Sonderabfall;Spraydosen;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3016;2021-05;Sonderabfall;Spraydosen;Annahmestelle;;Apotheken / Drogerien;;14.0;0.014
3026;2015-03;Sonderabfall;Säuren;Annahmestelle;;Apotheken / Drogerien;;5.0;0.005
3032;2015-09;Sonderabfall;Säuren;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3039;2016-04;Sonderabfall;Säuren;Annahmestelle;;Apotheken / Drogerien;;5.0;0.005
3046;2016-11;Sonderabfall;Säuren;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3047;2016-12;Sonderabfall;Säuren;Annahmestelle;;Apotheken / Drogerien;;15.0;0.015
3048;2017-01;Sonderabfall;Säuren;Annahmestelle;;Apotheken / Drogerien;;8.0;0.008
3049;2017-02;Sonderabfall;Säuren;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3052;2017-05;Sonderabfall;Säuren;Annahmestelle;;Apotheken / Drogerien;;10.0;0.01
3054;2017-07;Sonderabfall;Säuren;Annahmestelle;;Apotheken / Drogerien;;13.0;0.013
3058;2017-11;Sonderabfall;Säuren;Annahmestelle;;Apotheken / Drogerien;;27.0;0.027
3064;2018-05;Sonderabfall;Säuren;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3069;2018-10;Sonderabfall;Säuren;Annahmestelle;;Apotheken / Drogerien;;23.0;0.023
3070;2018-11;Sonderabfall;Säuren;Annahmestelle;;Apotheken / Drogerien;;11.0;0.011
3076;2019-05;Sonderabfall;Säuren;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3087;2020-04;Sonderabfall;Säuren;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3089;2020-06;Sonderabfall;Säuren;Annahmestelle;;Apotheken / Drogerien;;20.0;0.02
3091;2020-08;Sonderabfall;Säuren;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3093;2020-10;Sonderabfall;Säuren;Annahmestelle;;Apotheken / Drogerien;;22.0;0.022
3104;2021-09;Sonderabfall;Säuren;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3117;2015-10;Sonderabfall;Laugen;Annahmestelle;;Apotheken / Drogerien;;14.0;0.014
3119;2015-12;Sonderabfall;Laugen;Annahmestelle;;Apotheken / Drogerien;;40.0;0.04
3125;2016-06;Sonderabfall;Laugen;Annahmestelle;;Apotheken / Drogerien;;12.0;0.012
3128;2016-09;Sonderabfall;Laugen;Annahmestelle;;Apotheken / Drogerien;;26.0;0.026
3135;2017-04;Sonderabfall;Laugen;Annahmestelle;;Apotheken / Drogerien;;8.0;0.008
3147;2018-04;Sonderabfall;Laugen;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3152;2018-09;Sonderabfall;Laugen;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3158;2019-03;Sonderabfall;Laugen;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3163;2019-08;Sonderabfall;Laugen;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3168;2020-01;Sonderabfall;Laugen;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3169;2020-02;Sonderabfall;Laugen;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3172;2020-05;Sonderabfall;Laugen;Annahmestelle;;Apotheken / Drogerien;;20.0;0.02
3177;2020-10;Sonderabfall;Laugen;Annahmestelle;;Apotheken / Drogerien;;8.0;0.008
3192;2015-01;Sonderabfall;Pestizide;Annahmestelle;;Apotheken / Drogerien;;4.0;0.004
3197;2015-06;Sonderabfall;Pestizide;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3200;2015-09;Sonderabfall;Pestizide;Annahmestelle;;Apotheken / Drogerien;;11.0;0.011
3204;2016-01;Sonderabfall;Pestizide;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3213;2016-10;Sonderabfall;Pestizide;Annahmestelle;;Apotheken / Drogerien;;4.0;0.004
3214;2016-11;Sonderabfall;Pestizide;Annahmestelle;;Apotheken / Drogerien;;12.0;0.012
3226;2017-11;Sonderabfall;Pestizide;Annahmestelle;;Apotheken / Drogerien;;13.0;0.013
3227;2017-12;Sonderabfall;Pestizide;Annahmestelle;;Apotheken / Drogerien;;2.0;0.002
3231;2018-04;Sonderabfall;Pestizide;Annahmestelle;;Apotheken / Drogerien;;25.0;0.025
3233;2018-06;Sonderabfall;Pestizide;Annahmestelle;;Apotheken / Drogerien;;19.0;0.019
3238;2018-11;Sonderabfall;Pestizide;Annahmestelle;;Apotheken / Drogerien;;2.0;0.002
3244;2019-05;Sonderabfall;Pestizide;Annahmestelle;;Apotheken / Drogerien;;35.0;0.035
3245;2019-06;Sonderabfall;Pestizide;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3246;2019-07;Sonderabfall;Pestizide;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3248;2019-09;Sonderabfall;Pestizide;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3250;2019-11;Sonderabfall;Pestizide;Annahmestelle;;Apotheken / Drogerien;;10.0;0.01
3253;2020-02;Sonderabfall;Pestizide;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3270;2021-07;Sonderabfall;Pestizide;Annahmestelle;;Apotheken / Drogerien;;15.0;0.015
3271;2021-08;Sonderabfall;Pestizide;Annahmestelle;;Apotheken / Drogerien;;4.0;0.004
3274;2021-11;Sonderabfall;Pestizide;Annahmestelle;;Apotheken / Drogerien;;5.0;0.005
3277;2015-02;Sonderabfall;Lösungsmittel;Annahmestelle;;Apotheken / Drogerien;;20.0;0.02
3283;2015-08;Sonderabfall;Lösungsmittel;Annahmestelle;;Apotheken / Drogerien;;15.0;0.015
3298;2016-11;Sonderabfall;Lösungsmittel;Annahmestelle;;Apotheken / Drogerien;;60.0;0.06
3300;2017-01;Sonderabfall;Lösungsmittel;Annahmestelle;;Apotheken / Drogerien;;7.0;0.007
3304;2017-05;Sonderabfall;Lösungsmittel;Annahmestelle;;Apotheken / Drogerien;;22.0;0.022
3306;2017-07;Sonderabfall;Lösungsmittel;Annahmestelle;;Apotheken / Drogerien;;7.0;0.007
3316;2018-05;Sonderabfall;Lösungsmittel;Annahmestelle;;Apotheken / Drogerien;;45.0;0.045
3318;2018-07;Sonderabfall;Lösungsmittel;Annahmestelle;;Apotheken / Drogerien;;1.0;0.001
3319;2018-08;Sonderabfall;Lösungsmittel;Annahmestelle;;Apotheken / Drogerien;;42.0;0.042
3321;2018-10;Sonderabfall;Lösungsmittel;Annahmestelle;;Apotheken / Drogerien;;18.0;0.018
3322;2018-11;Sonderabfall;Lösungsmittel;Annahmestelle;;Apotheken / Drogerien;;17.0;0.017
3331;2019-08;Sonderabfall;Lösungsmittel;Annahmestelle;;Apotheken / Drogerien;;7.0;0.007
3339;2020-04;Sonderabfall;Lösungsmittel;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3341;2020-06;Sonderabfall;Lösungsmittel;Annahmestelle;;Apotheken / Drogerien;;18.0;0.018
3345;2020-10;Sonderabfall;Lösungsmittel;Annahmestelle;;Apotheken / Drogerien;;14.0;0.014
3347;2020-12;Sonderabfall;Lösungsmittel;Annahmestelle;;Apotheken / Drogerien;;4.0;0.004
3351;2021-04;Sonderabfall;Lösungsmittel;Annahmestelle;;Apotheken / Drogerien;;33.0;0.033
3356;2021-09;Sonderabfall;Lösungsmittel;Annahmestelle;;Apotheken / Drogerien;;10.0;0.01
3360;2015-01;Sonderabfall;Farben mit Lömi;Annahmestelle;;Apotheken / Drogerien;;11.0;0.011
3374;2016-03;Sonderabfall;Farben mit Lömi;Annahmestelle;;Apotheken / Drogerien;;32.0;0.032
3379;2016-08;Sonderabfall;Farben mit Lömi;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3383;2016-12;Sonderabfall;Farben mit Lömi;Annahmestelle;;Apotheken / Drogerien;;62.0;0.062
3385;2017-02;Sonderabfall;Farben mit Lömi;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3396;2018-01;Sonderabfall;Farben mit Lömi;Annahmestelle;;Apotheken / Drogerien;;36.0;0.036
3405;2018-10;Sonderabfall;Farben mit Lömi;Annahmestelle;;Apotheken / Drogerien;;11.0;0.011
3406;2018-11;Sonderabfall;Farben mit Lömi;Annahmestelle;;Apotheken / Drogerien;;31.0;0.031
3415;2019-08;Sonderabfall;Farben mit Lömi;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3416;2019-09;Sonderabfall;Farben mit Lömi;Annahmestelle;;Apotheken / Drogerien;;40.0;0.04
3419;2019-12;Sonderabfall;Farben mit Lömi;Annahmestelle;;Apotheken / Drogerien;;23.0;0.023
3420;2020-01;Sonderabfall;Farben mit Lömi;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3423;2020-04;Sonderabfall;Farben mit Lömi;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3433;2021-02;Sonderabfall;Farben mit Lömi;Annahmestelle;;Apotheken / Drogerien;;18.0;0.018
3436;2021-05;Sonderabfall;Farben mit Lömi;Annahmestelle;;Apotheken / Drogerien;;18.0;0.018
3437;2021-06;Sonderabfall;Farben mit Lömi;Annahmestelle;;Apotheken / Drogerien;;17.0;0.017
3439;2021-08;Sonderabfall;Farben mit Lömi;Annahmestelle;;Apotheken / Drogerien;;12.0;0.012
3449;2015-06;Sonderabfall;Farben wässrig;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3460;2016-05;Sonderabfall;Farben wässrig;Annahmestelle;;Apotheken / Drogerien;;10.0;0.01
3461;2016-06;Sonderabfall;Farben wässrig;Annahmestelle;;Apotheken / Drogerien;;25.0;0.025
3478;2017-11;Sonderabfall;Farben wässrig;Annahmestelle;;Apotheken / Drogerien;;18.0;0.018
3497;2019-06;Sonderabfall;Farben wässrig;Annahmestelle;;Apotheken / Drogerien;;18.0;0.018
3512;2020-09;Sonderabfall;Farben wässrig;Annahmestelle;;Apotheken / Drogerien;;88.0;0.088
3516;2021-01;Sonderabfall;Farben wässrig;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3523;2021-08;Sonderabfall;Farben wässrig;Annahmestelle;;Apotheken / Drogerien;;66.0;0.066
3526;2021-11;Sonderabfall;Farben wässrig;Annahmestelle;;Apotheken / Drogerien;;38.0;0.038
3534;2015-07;Sonderabfall;Wässrige Lösung;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3547;2016-08;Sonderabfall;Wässrige Lösung;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3549;2016-10;Sonderabfall;Wässrige Lösung;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3557;2017-06;Sonderabfall;Wässrige Lösung;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3564;2018-01;Sonderabfall;Wässrige Lösung;Annahmestelle;;Apotheken / Drogerien;;20.0;0.02
3570;2018-07;Sonderabfall;Wässrige Lösung;Annahmestelle;;Apotheken / Drogerien;;9.0;0.009
3572;2018-09;Sonderabfall;Wässrige Lösung;Annahmestelle;;Apotheken / Drogerien;;25.0;0.025
3582;2019-07;Sonderabfall;Wässrige Lösung;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3583;2019-08;Sonderabfall;Wässrige Lösung;Annahmestelle;;Apotheken / Drogerien;;9.0;0.009
3586;2019-11;Sonderabfall;Wässrige Lösung;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3589;2020-02;Sonderabfall;Wässrige Lösung;Annahmestelle;;Apotheken / Drogerien;;14.0;0.014
3605;2021-06;Sonderabfall;Wässrige Lösung;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3609;2021-10;Sonderabfall;Wässrige Lösung;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3610;2021-11;Sonderabfall;Wässrige Lösung;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3630;2016-07;Sonderabfall;Fett + Öl;Annahmestelle;;Apotheken / Drogerien;;6.0;0.006
3632;2016-09;Sonderabfall;Fett + Öl;Annahmestelle;;Apotheken / Drogerien;;6.0;0.006
3639;2017-04;Sonderabfall;Fett + Öl;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3646;2017-11;Sonderabfall;Fett + Öl;Annahmestelle;;Apotheken / Drogerien;;10.0;0.01
3653;2018-06;Sonderabfall;Fett + Öl;Annahmestelle;;Apotheken / Drogerien;;12.0;0.012
3676;2020-05;Sonderabfall;Fett + Öl;Annahmestelle;;Apotheken / Drogerien;;3.0;0.003
3677;2020-06;Sonderabfall;Fett + Öl;Annahmestelle;;Apotheken / Drogerien;;6.0;0.006
3708;2016-01;Sonderabfall;Hg Bruch;Annahmestelle;;Apotheken / Drogerien;;1.0;0.001
3714;2016-07;Sonderabfall;Hg Bruch;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3715;2016-08;Sonderabfall;Hg Bruch;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3762;2020-07;Sonderabfall;Hg Bruch;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3763;2020-08;Sonderabfall;Hg Bruch;Annahmestelle;;Apotheken / Drogerien;;1.0;0.001
3773;2021-06;Sonderabfall;Hg Bruch;Annahmestelle;;Apotheken / Drogerien;;2.0;0.002
3811;2017-08;Sonderabfall;Chemikalien;Annahmestelle;;Apotheken / Drogerien;;5.0;0.005
3812;2017-09;Sonderabfall;Chemikalien;Annahmestelle;;Apotheken / Drogerien;;5.0;0.005
3815;2017-12;Sonderabfall;Chemikalien;Annahmestelle;;Apotheken / Drogerien;;1.0;0.001
3831;2019-04;Sonderabfall;Chemikalien;Annahmestelle;;Apotheken / Drogerien;;15.0;0.015
3836;2019-09;Sonderabfall;Chemikalien;Annahmestelle;;Apotheken / Drogerien;;8.0;0.008
3841;2020-02;Sonderabfall;Chemikalien;Annahmestelle;;Apotheken / Drogerien;;15.0;0.015
3848;2020-09;Sonderabfall;Chemikalien;Annahmestelle;;Apotheken / Drogerien;;12.0;0.012
3851;2020-12;Sonderabfall;Chemikalien;Annahmestelle;;Apotheken / Drogerien;;137.0;0.137
3864;2015-01;Altöl;;Annahmestelle;;Sammelstellen;;723.0;0.723
3867;2015-04;Altöl;;Annahmestelle;;Sammelstellen;;612.0;0.612
3878;2016-03;Altöl;;Annahmestelle;;Sammelstellen;;912.0;0.912
3880;2016-05;Altöl;;Annahmestelle;;Sammelstellen;;1232.0;1.232
3881;2016-06;Altöl;;Annahmestelle;;Sammelstellen;;573.0;0.573
3886;2016-11;Altöl;;Annahmestelle;;Sammelstellen;;851.0;0.851
3894;2017-07;Altöl;;Annahmestelle;;Sammelstellen;;367.0;0.367
3903;2018-04;Altöl;;Annahmestelle;;Sammelstellen;;833.0;0.833
3907;2018-08;Altöl;;Annahmestelle;;Sammelstellen;;836.0;0.836
3909;2018-10;Altöl;;Annahmestelle;;Sammelstellen;;1227.0;1.227
3928;2020-05;Altöl;;Annahmestelle;;Sammelstellen;;1181.0;1.181
3930;2020-07;Altöl;;Annahmestelle;;Sammelstellen;;1080.0;1.08
3932;2020-09;Altöl;;Annahmestelle;;Sammelstellen;;911.0;0.911
3936;2021-01;Altöl;;Annahmestelle;;Sammelstellen;;820.0;0.82
3939;2021-04;Altöl;;Annahmestelle;;Sammelstellen;;1008.0;1.008
3954;2022-01;Sonderabfall;Altmedikamente;Annahmestelle;;Apotheken / Drogerien;;367.0;0.367
3956;2022-01;Sonderabfall;Laugen;Annahmestelle;;Apotheken / Drogerien;;5.0;0.005
3967;2022-02;Sonderabfall;Wässrige Lösung;Annahmestelle;;Apotheken / Drogerien;;20.0;0.02
3968;2022-02;Sonderabfall;Hg Bruch;Annahmestelle;;Apotheken / Drogerien;;1.0;0.001
3970;2022-02;Sonderabfall;Chemikalien;Annahmestelle;;Apotheken / Drogerien;;12.0;0.012
3976;2022-02;Glas;Braunglas;Annahmestelle;;Sammelstellen;;35300.0;35.3
3981;2022-01;Papier;;Strassensammlung;;;;6370.0;6.37
3994;2022-01;Karton;;Strassensammlung;;;;2980.0;2.98
3996;2022-01;Papier;;Strassensammlung;;;;9510.0;9.51
4000;2022-01;Karton;;Strassensammlung;;;;5490.0;5.49
4017;2022-01;Papier;;Annahmestelle;;RE Ost;;11530.0;11.53
4023;2022-01;Karton;;Annahmestelle;;RE Ost;;4590.0;4.59
4029;2022-01;Karton;;Annahmestelle;;RE Ost;;4140.0;4.14
4032;2022-01;Karton;;Annahmestelle;;RE West;;1470.0;1.47
4038;2022-01;Karton;;Annahmestelle;;RE West;;1580.0;1.58
4039;2022-01;Papier;;Annahmestelle;;RE West;;3670.0;3.67
4043;2022-01;Karton;;Annahmestelle;;RE West;;1250.0;1.25
4049;2022-01;Papier;;Annahmestelle;;RE West;;3150.0;3.15
4055;2022-01;Karton;;Annahmestelle;;RE West;;1240.0;1.24
4061;2022-01;Karton;;Annahmestelle;;RE West;;1390.0;1.39
4070;2022-02;Altmetall;;Annahmestelle;;Werkhof Wiedacker;;360.0;0.36
4071;2022-02;Altmetall;;Annahmestelle;;Werkhof Wiedacker;;340.0;0.34
4073;2022-02;Papier;;Strassensammlung;;;;8510.0;8.51
4092;2022-02;Karton;;Strassensammlung;;;;4730.0;4.73
4098;2022-02;Papier;;Strassensammlung;;;;7460.0;7.46
4099;2022-02;Karton;;Strassensammlung;;;;3850.0;3.85
4103;2022-02;Karton;;Strassensammlung;;;;5700.0;5.7
4104;2022-02;Papier;;Strassensammlung;;;;4200.0;4.2
4108;2022-02;Karton;;Annahmestelle;;RE Ost;;4340.0;4.34
4109;2022-02;Karton;;Annahmestelle;;RE Ost;;4450.0;4.45
4111;2022-02;Karton;;Annahmestelle;;RE Ost;;4550.0;4.55
4114;2022-02;Karton;;Annahmestelle;;RE Ost;;4670.0;4.67
4121;2022-02;Karton;;Annahmestelle;;RE West;;1370.0;1.37
4122;2022-02;Karton;;Annahmestelle;;RE West;;1180.0;1.18
4125;2022-02;Karton;;Annahmestelle;;RE West;;940.0;0.94
4126;2022-02;Karton;;Annahmestelle;;RE West;;1180.0;1.18
4128;2022-02;Karton;;Annahmestelle;;RE West;;1730.0;1.73
4131;2022-02;Papier;;Annahmestelle;;RE West;;3540.0;3.54
4132;2022-02;Karton;;Annahmestelle;;RE West;;1320.0;1.32
4154;2022-03;Altmetall;;Annahmestelle;;Werkhof Wiedacker;;180.0;0.18
4156;2022-03;Dosen;;Annahmestelle;;Sammelstellen;;19230.0;19.23
4167;2022-03;Papier;;Strassensammlung;;;;7710.0;7.71
4170;2022-03;Papier;;Strassensammlung;;;;3610.0;3.61
4179;2022-03;Karton;;Strassensammlung;;;;1700.0;1.7
4185;2022-03;Papier;;Strassensammlung;;;;9710.0;9.71
4191;2022-03;Papier;;Strassensammlung;;;;8890.0;8.89
4196;2022-03;Papier;;Strassensammlung;;;;8370.0;8.37
4201;2022-03;Papier;;Strassensammlung;;;;6760.0;6.76
4205;2022-03;Karton;;Annahmestelle;;RE Ost;;2910.0;2.91
4211;2022-03;Karton;;Annahmestelle;;RE Ost;;3790.0;3.79
4212;2022-03;Papier;;Annahmestelle;;RE Ost;;10330.0;10.33
4217;2022-03;Karton;;Annahmestelle;;RE Ost;;3360.0;3.36
4229;2022-03;Karton;;Annahmestelle;;RE West;;1060.0;1.06
4231;2022-03;Karton;;Annahmestelle;;RE West;;1630.0;1.63
4233;2022-03;Karton;;Annahmestelle;;RE West;;1610.0;1.61
4243;2022-03;Karton;;Annahmestelle;;RE West;;1310.0;1.31
4249;2022-03;Papier;;Annahmestelle;;RE West;;3220.0;3.22
4250;2022-03;Karton;;Annahmestelle;;RE West;;1080.0;1.08
4251;2022-03;Karton;;Annahmestelle;;RE West;;1210.0;1.21
4259;2022-04;Altmetall;;Annahmestelle;;Werkhof Waldau;;3600.0;3.6
4265;2022-04;Papier;;Strassensammlung;;;;5260.0;5.26
4268;2022-04;Papier;;Strassensammlung;;;;6680.0;6.68
4274;2022-04;Papier;;Strassensammlung;;;;6710.0;6.71
4280;2022-04;Papier;;Strassensammlung;;;;12010.0;12.01
4285;2022-04;Karton;;Strassensammlung;;;;2880.0;2.88
4289;2022-04;Karton;;Strassensammlung;;;;2050.0;2.05
4292;2022-04;Papier;;Strassensammlung;;;;9210.0;9.21
4293;2022-04;Karton;;Strassensammlung;;;;2790.0;2.79
4304;2022-04;Karton;;Annahmestelle;;RE Ost;;3520.0;3.52
4315;2022-04;Karton;;Annahmestelle;;RE Ost;;4500.0;4.5
4316;2022-04;Karton;;Annahmestelle;;RE West;;1630.0;1.63
4325;2022-04;Karton;;Annahmestelle;;RE West;;1530.0;1.53
4327;2022-04;Karton;;Annahmestelle;;RE West;;1620.0;1.62
4329;2022-04;Papier;;Annahmestelle;;RE West;;3690.0;3.69
4331;2022-04;Karton;;Annahmestelle;;RE West;;1630.0;1.63
4333;2022-04;Papier;;Annahmestelle;;RE West;;4490.0;4.49
4335;2022-04;Karton;;Annahmestelle;;RE West;;2180.0;2.18
4336;2022-04;Papier;;Annahmestelle;;RE West;;3880.0;3.88
4343;2022-04;Altmetall;;Strassensammlung;;;;210.0;0.21
4349;2022-04;Altmetall;;Strassensammlung;;;;1200.0;1.2
4363;2022-04;Altmetall;;Strassensammlung;;;;1580.0;1.58
4365;2022-04;Altmetall;;Strassensammlung;;;;1460.0;1.46
4370;2022-04;Altmetall;;Strassensammlung;;;;1840.0;1.84
4378;2022-04;Sonderabfall;Pestizide;Annahmestelle;;Apotheken / Drogerien;;15.0;0.015
4383;2022-03;Grüngut;;Strassensammlung;;;;180820.0;180.82
4385;2022-04;Grüngut;;Strassensammlung;;;;157060.0;157.06
4396;2022-05;Papier;;Strassensammlung;;;;7300.0;7.3
4397;2022-05;Papier;;Strassensammlung;;;;3530.0;3.53
4398;2022-05;Karton;;Strassensammlung;;;;3860.0;3.86
4406;2022-05;Karton;;Strassensammlung;;;;4080.0;4.08
4410;2022-05;Papier;;Strassensammlung;;;;9980.0;9.98
4413;2022-05;Karton;;Strassensammlung;;;;3930.0;3.93
